ID,Sales_agent,Product_name,Company_name,Deal_stage,Engage_date,Close_date,Close_value,sector,Year_established,Revenue,Employees,Office,Product_series,Sales_price,manager,Regional_office
DV6WD759,Vicki Laflamme,MG Advanced,Newex,Won,2017-09-03,2017-09-14,4251.0,services,1991-01-01,1012.72,3492.0,Germany,MG,3393.0,Celia Rouche,West
SBC67V5T,Violet Mclelland,MG Special,Ganjaflex,Won,2017-09-03,2017-09-11,51.0,retail,1995-01-01,5158.71,17479.0,Japan,MG,55.0,Cara Losch,East
IDGLZJRX,Violet Mclelland,MG Special,Gekko & Co,Won,2017-09-03,2017-11-09,62.0,retail,1990-01-01,2520.83,3502.0,United States,MG,55.0,Cara Losch,East
VYG4BHEE,Zane Levy,GTX Basic,Golddex,Lost,2017-09-03,2017-11-01,0.0,finance,2008-01-01,52.5,165.0,United States,GTX,550.0,Summer Sewald,West
YFTW9Z69,Anna Snelling,MG Advanced,Stanredtax,Lost,2017-09-04,2017-11-12,0.0,finance,1987-01-01,1698.2,3798.0,United States,MG,3393.0,Dustin Brinkmann,Central
92IDH7MB,Anna Snelling,MG Special,Scottech,Won,2017-09-04,2017-11-21,58.0,marketing,2012-01-01,45.39,100.0,United States,MG,55.0,Dustin Brinkmann,Central
NR1JSUPQ,Boris Faz,GTX Plus Basic,Donware,Won,2017-09-04,2017-11-11,973.0,marketing,1999-01-01,1197.44,2570.0,United States,GTX,1096.0,Rocco Neubert,East
ZNOARPNW,Boris Faz,GTX Plus Pro,Kinnamplus,Won,2017-09-04,2017-09-13,4954.0,retail,2004-01-01,702.72,1831.0,United States,GTX,5482.0,Rocco Neubert,East
UAVOPRPV,Corliss Cosme,GTX Plus Pro,Xx-zobam,Won,2017-09-04,2017-12-26,4631.0,entertainment,1989-01-01,3838.39,8274.0,United States,GTX,5482.0,Cara Losch,East
VMUTS9GK,Daniell Hammack,GTX Plus Pro,Condax,Won,2017-09-04,2017-11-01,5807.0,medical,2017-01-01,4.54,9.0,United States,GTX,5482.0,Rocco Neubert,East
SZPU1DSR,Darcel Schlecht,GTX Plus Basic,Hottechi,Lost,2017-09-04,2017-11-30,0.0,technolgy,1997-01-01,8170.38,16499.0,Korea,GTX,1096.0,Melvin Marxen,Central
9EGLQG3N,Gladys Colclough,GTX Basic,Zumgoity,Won,2017-09-04,2017-12-14,640.0,medical,1984-01-01,441.08,1210.0,United States,GTX,550.0,Melvin Marxen,Central
BL23633Z,Gladys Colclough,MG Advanced,Konmatfix,Won,2017-09-04,2017-11-25,3830.0,marketing,1985-01-01,375.43,1190.0,United States,MG,3393.0,Melvin Marxen,Central
87G25M68,James Ascencio,GTX Plus Pro,Cheers,Won,2017-09-04,2017-12-28,5285.0,entertainment,1993-01-01,4269.9,6472.0,United States,GTX,5482.0,Summer Sewald,West
VJ1FT11H,Kami Bicknell,GTX Basic,Xx-holding,Lost,2017-09-04,2017-11-18,0.0,finance,1993-01-01,7537.24,20293.0,United States,GTX,550.0,Summer Sewald,West
TKI8MEZZ,Moses Frase,GTX Plus Basic,Domzoom,Won,2017-09-04,2017-12-31,975.0,entertainment,1998-01-01,217.87,551.0,United States,GTX,1096.0,Dustin Brinkmann,Central
QSHP9AHU,Moses Frase,GTX Plus Basic,Funholding,Won,2017-09-04,2017-12-13,847.0,finance,1991-01-01,2819.5,7227.0,United States,GTX,1096.0,Dustin Brinkmann,Central
MIDW7Q49,Niesha Huffines,MG Advanced,Rangreen,Won,2017-09-04,2017-12-15,2814.0,technolgy,1987-01-01,2938.67,8775.0,Panama,MG,3393.0,Melvin Marxen,Central
PW7QNSFG,Rosalina Dieter,MG Advanced,Lexiqvolax,Won,2017-09-04,2017-11-06,3275.0,medical,2004-01-01,1618.89,3889.0,United States,MG,3393.0,Celia Rouche,West
WGYE40NI,Versie Hillebrand,MG Special,Betatech,Won,2017-09-04,2017-12-26,41.0,medical,1986-01-01,647.18,1185.0,Kenya,MG,55.0,Dustin Brinkmann,Central
HLX6W646,Vicki Laflamme,GTX Plus Pro,Dalttechnology,Won,2017-09-04,2017-11-19,5185.0,software,2013-01-01,98.79,96.0,United States,GTX,5482.0,Celia Rouche,West
FYS6IZO4,Violet Mclelland,MG Special,Mathtouch,Won,2017-09-04,2017-11-07,59.0,marketing,1984-01-01,3027.46,9516.0,Jordan,MG,55.0,Cara Losch,East
7OSD4T24,Violet Mclelland,MG Special,Silis,Won,2017-09-04,2017-12-08,54.0,medical,1994-01-01,2818.38,6290.0,United States,MG,55.0,Cara Losch,East
H29A7E6X,Corliss Cosme,GTX Plus Basic,Iselectrics,Won,2017-09-05,2017-11-17,1076.0,technolgy,2011-01-01,527.11,1428.0,United States,GTX,1096.0,Cara Losch,East
IDN254QN,Daniell Hammack,GTX Basic,Plussunin,Won,2017-09-05,2017-11-20,490.0,retail,2003-01-01,1419.98,4018.0,United States,GTX,550.0,Rocco Neubert,East
W3U1N1RV,Darcel Schlecht,GTX Plus Pro,dambase,Lost,2017-09-05,2017-11-24,0.0,marketing,1995-01-01,2173.98,2928.0,United States,GTX,5482.0,Melvin Marxen,Central
073UCD9F,Gladys Colclough,MG Special,Betatech,Lost,2017-09-05,2017-12-10,0.0,medical,1986-01-01,647.18,1185.0,Kenya,MG,55.0,Melvin Marxen,Central
7GDSUY9K,Hayden Neloms,GTX Plus Pro,Konmatfix,Engaging,2017-09-05,,,marketing,1985-01-01,375.43,1190.0,United States,GTX,5482.0,Celia Rouche,West
DCZOTU5X,Kary Hendrixson,GTX Basic,Konex,Lost,2017-09-05,2017-11-13,0.0,technolgy,1980-01-01,7708.38,13756.0,United States,GTX,550.0,Summer Sewald,West
YGUOEIEG,Markita Hansen,GTX Plus Basic,Hottechi,Lost,2017-09-05,2017-11-06,0.0,technolgy,1997-01-01,8170.38,16499.0,Korea,GTX,1096.0,Celia Rouche,West
1UW6ILCH,Maureen Marcano,GTX Basic,Bioplex,Engaging,2017-09-05,,,medical,1991-01-01,326.82,1016.0,United States,GTX,550.0,Summer Sewald,West
CRL6IB5Z,Niesha Huffines,GTX Plus Basic,Rundofase,Lost,2017-09-05,2017-11-26,0.0,technolgy,1983-01-01,1008.06,1238.0,United States,GTX,1096.0,Melvin Marxen,Central
STVHD67J,Niesha Huffines,GTX Plus Basic,Dontechi,Won,2017-09-05,2017-09-16,1166.0,software,1982-01-01,4618.0,10083.0,United States,GTX,1096.0,Melvin Marxen,Central
I3TDKU30,Rosalina Dieter,MG Special,Nam-zim,Lost,2017-09-05,2017-09-14,0.0,services,1987-01-01,405.59,1179.0,Brazil,MG,55.0,Celia Rouche,West
YUVNXSSD,Versie Hillebrand,MG Special,Konmatfix,Lost,2017-09-05,2017-09-15,0.0,marketing,1985-01-01,375.43,1190.0,United States,MG,55.0,Dustin Brinkmann,Central
AZJXZFMR,Versie Hillebrand,MG Special,Rangreen,Lost,2017-09-05,2017-11-26,0.0,technolgy,1987-01-01,2938.67,8775.0,Panama,MG,55.0,Dustin Brinkmann,Central
2WPEOPIF,Vicki Laflamme,GTX Basic,Lexiqvolax,Won,2017-09-05,2017-12-04,491.0,medical,2004-01-01,1618.89,3889.0,United States,GTX,550.0,Celia Rouche,West
XMCRTC2K,Vicki Laflamme,GTX Plus Pro,Green-Plus,Won,2017-09-05,2017-11-07,5532.0,services,2003-01-01,692.19,1922.0,United States,GTX,5482.0,Celia Rouche,West
ZDVZB8PX,Vicki Laflamme,MG Advanced,Blackzim,Won,2017-09-05,2017-11-14,3930.0,retail,2009-01-01,497.11,1588.0,United States,MG,3393.0,Celia Rouche,West
5JS6JI3P,Vicki Laflamme,MG Advanced,Labdrill,Won,2017-09-05,2017-11-21,2689.0,medical,1985-01-01,2741.37,9226.0,United States,MG,3393.0,Celia Rouche,West
FH30JK3J,Cassey Cress,GTX Plus Basic,Ontomedia,Engaging,2017-09-06,,,employment,1997-01-01,882.12,2769.0,United States,GTX,1096.0,Rocco Neubert,East
S4YQYJPM,Darcel Schlecht,MG Special,Codehow,Won,2017-09-06,2017-09-13,48.0,software,1998-01-01,2714.9,2641.0,United States,MG,55.0,Melvin Marxen,Central
XAS0EL71,Donn Cantrell,MG Advanced,Xx-zobam,Won,2017-09-06,2017-09-20,3206.0,entertainment,1989-01-01,3838.39,8274.0,United States,MG,3393.0,Rocco Neubert,East
GQNM1QP8,Elease Gluck,MG Special,Labdrill,Won,2017-09-06,2017-11-29,61.0,medical,1985-01-01,2741.37,9226.0,United States,MG,55.0,Celia Rouche,West
9CK2HTJP,Garret Kinder,GTX Plus Basic,Acme Corporation,Lost,2017-09-06,2017-12-04,0.0,technolgy,1996-01-01,1100.04,2822.0,United States,GTX,1096.0,Cara Losch,East
X96KGPI8,Jonathan Berthelot,GTX Basic,Statholdings,Lost,2017-09-06,2017-11-19,0.0,employment,1997-01-01,291.27,586.0,United States,GTX,550.0,Melvin Marxen,Central
JJDL1F8R,Jonathan Berthelot,GTX Basic,Streethex,Won,2017-09-06,2017-11-07,532.0,retail,1988-01-01,1376.8,1165.0,Belgium,GTX,550.0,Melvin Marxen,Central
0J24X1Y0,Kami Bicknell,MG Special,Lexiqvolax,Won,2017-09-06,2017-09-15,56.0,medical,2004-01-01,1618.89,3889.0,United States,MG,55.0,Summer Sewald,West
OM8LELJW,Kary Hendrixson,GTX Basic,Iselectrics,Engaging,2017-09-06,,,technolgy,2011-01-01,527.11,1428.0,United States,GTX,550.0,Summer Sewald,West
SEYFLN8Y,Markita Hansen,GTX Plus Basic,Scotfind,Won,2017-09-06,2017-12-09,1182.0,software,1996-01-01,6354.87,16780.0,United States,GTX,1096.0,Celia Rouche,West
EID3MR9L,Marty Freudenburg,GTX Plus Pro,Funholding,Won,2017-09-06,2017-12-20,5788.0,finance,1991-01-01,2819.5,7227.0,United States,GTX,5482.0,Melvin Marxen,Central
ID2VJE8V,Versie Hillebrand,MG Special,Streethex,Lost,2017-09-06,2017-09-13,0.0,retail,1988-01-01,1376.8,1165.0,Belgium,MG,55.0,Dustin Brinkmann,Central
T3W0Z8KP,Versie Hillebrand,MG Special,Cancity,Won,2017-09-06,2017-09-12,61.0,retail,2001-01-01,718.62,2448.0,United States,MG,55.0,Dustin Brinkmann,Central
WOS93VI5,Wilburn Farren,GTX Plus Basic,Zathunicon,Won,2017-09-06,2017-12-06,1144.0,retail,2010-01-01,71.12,144.0,United States,GTX,1096.0,Cara Losch,East
95YT659K,Zane Levy,MG Special,Groovestreet,Engaging,2017-09-06,,,retail,2003-01-01,223.8,299.0,United States,MG,55.0,Summer Sewald,West
RKI7OEP9,Anna Snelling,MG Special,Statholdings,Lost,2017-09-07,2017-11-18,0.0,employment,1997-01-01,291.27,586.0,United States,MG,55.0,Dustin Brinkmann,Central
D9CS7EIY,Anna Snelling,GTX Plus Basic,Ron-tech,Won,2017-09-07,2017-12-12,1249.0,medical,1992-01-01,3922.42,6837.0,United States,GTX,1096.0,Dustin Brinkmann,Central
J1VGTXQS,Boris Faz,GTX Plus Basic,Sumace,Won,2017-09-07,2017-12-03,1106.0,retail,2000-01-01,167.89,493.0,Romania,GTX,1096.0,Rocco Neubert,East
T87FD71P,Cassey Cress,GTX Plus Basic,Bubba Gump,Won,2017-09-07,2017-11-18,1251.0,software,2002-01-01,987.39,2253.0,United States,GTX,1096.0,Rocco Neubert,East
AE306TJU,Corliss Cosme,MG Special,Umbrella Corporation,Won,2017-09-07,2017-09-17,54.0,finance,1998-01-01,2022.14,5113.0,United States,MG,55.0,Cara Losch,East
DPDUK8RG,Darcel Schlecht,MG Advanced,Codehow,Won,2017-09-07,2017-09-12,2969.0,software,1998-01-01,2714.9,2641.0,United States,MG,3393.0,Melvin Marxen,Central
AR35V2L2,Garret Kinder,GTX Basic,Sumace,Won,2017-09-07,2017-09-13,558.0,retail,2000-01-01,167.89,493.0,Romania,GTX,550.0,Cara Losch,East
9SU2A73Y,Jonathan Berthelot,GTX Basic,Betatech,Won,2017-09-07,2017-09-18,585.0,medical,1986-01-01,647.18,1185.0,Kenya,GTX,550.0,Melvin Marxen,Central
98R4AZA8,Kary Hendrixson,GTX Basic,Plexzap,Won,2017-09-07,2017-12-17,566.0,retail,2001-01-01,2437.85,4874.0,United States,GTX,550.0,Summer Sewald,West
S5NVSXEX,Moses Frase,GTX Plus Basic,Condax,Won,2017-09-07,2017-12-11,1033.0,medical,2017-01-01,4.54,9.0,United States,GTX,1096.0,Dustin Brinkmann,Central
C6F5DTFR,Niesha Huffines,GTX Basic,Dontechi,Won,2017-09-07,2017-12-19,587.0,software,1982-01-01,4618.0,10083.0,United States,GTX,550.0,Melvin Marxen,Central
R4X2MOO1,Reed Clapper,GTX Plus Pro,Silis,Lost,2017-09-07,2017-11-27,0.0,medical,1994-01-01,2818.38,6290.0,United States,GTX,5482.0,Rocco Neubert,East
QEZ2X87C,Rosalina Dieter,MG Special,Iselectrics,Engaging,2017-09-07,,,technolgy,2011-01-01,527.11,1428.0,United States,MG,55.0,Celia Rouche,West
8FULX0EA,Versie Hillebrand,MG Special,Funholding,Won,2017-09-07,2017-11-02,62.0,finance,1991-01-01,2819.5,7227.0,United States,MG,55.0,Dustin Brinkmann,Central
WA5NRVIG,Versie Hillebrand,MG Special,Konmatfix,Won,2017-09-07,2017-12-12,54.0,marketing,1985-01-01,375.43,1190.0,United States,MG,55.0,Dustin Brinkmann,Central
XO7D3NYR,Vicki Laflamme,GTX Basic,Condax,Won,2017-09-07,2017-11-03,499.0,medical,2017-01-01,4.54,9.0,United States,GTX,550.0,Celia Rouche,West
ZN8LHN9B,Wilburn Farren,GTX Plus Pro,Zotware,Lost,2017-09-07,2017-11-17,0.0,software,1979-01-01,4478.47,13809.0,United States,GTX,5482.0,Cara Losch,East
S8FODURJ,Zane Levy,GTX Basic,Nam-zim,Engaging,2017-09-07,,,services,1987-01-01,405.59,1179.0,Brazil,GTX,550.0,Summer Sewald,West
BFH34LVO,Zane Levy,GTX Basic,Faxquote,Won,2017-09-07,2017-11-26,458.0,telecommunications,1995-01-01,1825.82,5595.0,United States,GTX,550.0,Summer Sewald,West
QHVGK8DM,Zane Levy,MG Special,Condax,Won,2017-09-07,2017-11-30,61.0,medical,2017-01-01,4.54,9.0,United States,MG,55.0,Summer Sewald,West
BALJ5E9J,Anna Snelling,MG Special,Treequote,Lost,2017-09-08,2017-12-17,0.0,telecommunications,1988-01-01,5266.09,8595.0,United States,MG,55.0,Dustin Brinkmann,Central
3Y6REURA,Anna Snelling,GTX Plus Pro,Funholding,Won,2017-09-08,2017-09-24,5600.0,finance,1991-01-01,2819.5,7227.0,United States,GTX,5482.0,Dustin Brinkmann,Central
3UI5JBOA,Boris Faz,GTX Plus Pro,Umbrella Corporation,Lost,2017-09-08,2017-11-19,0.0,finance,1998-01-01,2022.14,5113.0,United States,GTX,5482.0,Rocco Neubert,East
8AKZH8QS,Boris Faz,GTX Plus Basic,Zotware,Won,2017-09-08,2017-12-17,1259.0,software,1979-01-01,4478.47,13809.0,United States,GTX,1096.0,Rocco Neubert,East
FAS1KT97,Boris Faz,GTX Plus Basic,Zotware,Won,2017-09-08,2017-09-14,1114.0,software,1979-01-01,4478.47,13809.0,United States,GTX,1096.0,Rocco Neubert,East
RAPX57I3,Boris Faz,MG Special,Kinnamplus,Won,2017-09-08,2017-11-25,57.0,retail,2004-01-01,702.72,1831.0,United States,MG,55.0,Rocco Neubert,East
UZ4JMG8Z,Cassey Cress,GTX Plus Basic,Donquadtech,Lost,2017-09-08,2017-11-25,0.0,technolgy,1992-01-01,1712.68,3194.0,United States,GTX,1096.0,Rocco Neubert,East
PV411N8I,Cecily Lampkin,MG Special,Scottech,Lost,2017-09-08,2017-11-17,0.0,marketing,2012-01-01,45.39,100.0,United States,MG,55.0,Dustin Brinkmann,Central
SSEOGPPI,Darcel Schlecht,MG Advanced,Funholding,Won,2017-09-08,2017-09-10,3346.0,finance,1991-01-01,2819.5,7227.0,United States,MG,3393.0,Melvin Marxen,Central
5MFY1D4C,Donn Cantrell,GTX Basic,Kan-code,Lost,2017-09-08,2017-09-18,0.0,software,1982-01-01,11698.03,34288.0,United States,GTX,550.0,Rocco Neubert,East
PQLMEIG0,Donn Cantrell,GTX Basic,Kan-code,Lost,2017-09-08,2017-09-22,0.0,software,1982-01-01,11698.03,34288.0,United States,GTX,550.0,Rocco Neubert,East
6CV2KEKP,Donn Cantrell,MG Advanced,Ontomedia,Lost,2017-09-08,2017-09-16,0.0,employment,1997-01-01,882.12,2769.0,United States,MG,3393.0,Rocco Neubert,East
FQD0IJBC,Elease Gluck,GTX Basic,Green-Plus,Lost,2017-09-08,2017-11-25,0.0,services,2003-01-01,692.19,1922.0,United States,GTX,550.0,Celia Rouche,West
E28C318S,James Ascencio,GTX Basic,Newex,Won,2017-09-08,2017-11-04,546.0,services,1991-01-01,1012.72,3492.0,Germany,GTX,550.0,Summer Sewald,West
6BUW3ZVC,Jonathan Berthelot,GTX Basic,Bioholding,Lost,2017-09-08,2017-11-04,0.0,medical,2012-01-01,587.34,1356.0,Philipines,GTX,550.0,Melvin Marxen,Central
ZW5XV2QY,Kami Bicknell,GTX Basic,Cheers,Lost,2017-09-08,2017-11-14,0.0,entertainment,1993-01-01,4269.9,6472.0,United States,GTX,550.0,Summer Sewald,West
MOSX49BG,Kami Bicknell,GTX Basic,Finjob,Won,2017-09-08,2017-11-24,596.0,employment,1988-01-01,2059.9,3644.0,United States,GTX,550.0,Summer Sewald,West
BDEP8ZEH,Kary Hendrixson,GTX Plus Basic,Sonron,Lost,2017-09-08,2017-12-21,0.0,telecommunications,1999-01-01,1699.85,5108.0,United States,GTX,1096.0,Summer Sewald,West
WSKZBAYI,Kary Hendrixson,GTX Plus Basic,Fasehatice,Won,2017-09-08,2017-12-08,1171.0,retail,1990-01-01,4968.91,7523.0,United States,GTX,1096.0,Summer Sewald,West
19H5KFIC,Marty Freudenburg,GTX Plus Basic,Globex Corporation,Won,2017-09-08,2017-12-03,1021.0,technolgy,2000-01-01,1223.72,2497.0,Norway,GTX,1096.0,Melvin Marxen,Central
7PCCI1U2,Reed Clapper,MG Advanced,Kan-code,Lost,2017-09-08,2017-11-17,0.0,software,1982-01-01,11698.03,34288.0,United States,MG,3393.0,Rocco Neubert,East
8XXD2LMP,Rosie Papadopoulos,GTX Plus Pro,Donquadtech,Lost,2017-09-08,2017-12-02,0.0,technolgy,1992-01-01,1712.68,3194.0,United States,GTX,5482.0,Cara Losch,East
USNQY75J,Zane Levy,MG Special,Fasehatice,Lost,2017-09-08,2017-11-04,0.0,retail,1990-01-01,4968.91,7523.0,United States,MG,55.0,Summer Sewald,West
EI7DU48C,Zane Levy,MG Advanced,Kan-code,Lost,2017-09-08,2017-12-14,0.0,software,1982-01-01,11698.03,34288.0,United States,MG,3393.0,Summer Sewald,West
UYJVA76O,Cassey Cress,GTX Plus Basic,Zathunicon,Lost,2017-09-09,2017-11-21,0.0,retail,2010-01-01,71.12,144.0,United States,GTX,1096.0,Rocco Neubert,East
DR2H05BG,Cecily Lampkin,GTX Basic,Bioholding,Won,2017-09-09,2017-09-22,600.0,medical,2012-01-01,587.34,1356.0,Philipines,GTX,550.0,Dustin Brinkmann,Central
TDVM9PDL,Donn Cantrell,GTX Basic,Ganjaflex,Won,2017-09-09,2017-12-26,547.0,retail,1995-01-01,5158.71,17479.0,Japan,GTX,550.0,Rocco Neubert,East
LBYGH8WS,Garret Kinder,GTX Plus Pro,Plussunin,Lost,2017-09-09,2017-09-27,0.0,retail,2003-01-01,1419.98,4018.0,United States,GTX,5482.0,Cara Losch,East
NJC4XMEN,James Ascencio,GTX Plus Basic,Initech,Engaging,2017-09-09,,,telecommunications,1994-01-01,6395.05,20275.0,United States,GTX,1096.0,Summer Sewald,West
OBCBK0XR,Kami Bicknell,MG Advanced,Faxquote,Lost,2017-09-09,2017-11-30,0.0,telecommunications,1995-01-01,1825.82,5595.0,United States,MG,3393.0,Summer Sewald,West
IX8AYR6F,Kami Bicknell,GTX Basic,Faxquote,Won,2017-09-09,2017-12-14,582.0,telecommunications,1995-01-01,1825.82,5595.0,United States,GTX,550.0,Summer Sewald,West
4LVXK5H1,Kami Bicknell,GTX Plus Basic,J-Texon,Won,2017-09-09,2017-09-25,1047.0,retail,1989-01-01,1388.67,3583.0,United States,GTX,1096.0,Summer Sewald,West
O5CWW9P3,Lajuana Vencill,MG Special,Funholding,Lost,2017-09-09,2017-11-21,0.0,finance,1991-01-01,2819.5,7227.0,United States,MG,55.0,Dustin Brinkmann,Central
2LOQKW1C,Niesha Huffines,GTX Basic,Domzoom,Won,2017-09-09,2017-09-24,568.0,entertainment,1998-01-01,217.87,551.0,United States,GTX,550.0,Melvin Marxen,Central
MA1LQG9S,Niesha Huffines,GTX Plus Pro,Inity,Won,2017-09-09,2017-11-27,6255.0,marketing,1986-01-01,2403.58,8801.0,United States,GTX,5482.0,Melvin Marxen,Central
JMQRT3TC,Versie Hillebrand,MG Special,Dontechi,Won,2017-09-09,2017-12-31,57.0,software,1982-01-01,4618.0,10083.0,United States,MG,55.0,Dustin Brinkmann,Central
XETHS437,Versie Hillebrand,MG Special,Rundofase,Won,2017-09-09,2017-12-07,53.0,technolgy,1983-01-01,1008.06,1238.0,United States,MG,55.0,Dustin Brinkmann,Central
6EYTZB6F,Versie Hillebrand,MG Advanced,Konmatfix,Won,2017-09-09,2017-12-12,3811.0,marketing,1985-01-01,375.43,1190.0,United States,MG,3393.0,Dustin Brinkmann,Central
DXY9EZ55,Vicki Laflamme,GTX Basic,Hottechi,Won,2017-09-09,2017-12-12,456.0,technolgy,1997-01-01,8170.38,16499.0,Korea,GTX,550.0,Celia Rouche,West
ITDTMROU,Cassey Cress,MG Advanced,Xx-zobam,Won,2017-09-10,2017-12-05,3371.0,entertainment,1989-01-01,3838.39,8274.0,United States,MG,3393.0,Rocco Neubert,East
IFO74RWI,Cecily Lampkin,GTX Plus Basic,Treequote,Won,2017-09-10,2017-11-29,1151.0,telecommunications,1988-01-01,5266.09,8595.0,United States,GTX,1096.0,Dustin Brinkmann,Central
4O6T16XI,Cecily Lampkin,MG Advanced,Scottech,Won,2017-09-10,2017-12-25,3748.0,marketing,2012-01-01,45.39,100.0,United States,MG,3393.0,Dustin Brinkmann,Central
SUPA1RHK,Corliss Cosme,GTX Plus Pro,Umbrella Corporation,Won,2017-09-10,2017-09-15,5717.0,finance,1998-01-01,2022.14,5113.0,United States,GTX,5482.0,Cara Losch,East
PERK5YXJ,Daniell Hammack,GTX Plus Basic,Iselectrics,Won,2017-09-10,2017-12-13,1111.0,technolgy,2011-01-01,527.11,1428.0,United States,GTX,1096.0,Rocco Neubert,East
MUUNQNG2,Darcel Schlecht,GTX Plus Basic,Bioholding,Won,2017-09-10,2017-09-17,1159.0,medical,2012-01-01,587.34,1356.0,Philipines,GTX,1096.0,Melvin Marxen,Central
J1SCD7QL,Darcel Schlecht,MG Advanced,Rangreen,Won,2017-09-10,2017-11-06,3251.0,technolgy,1987-01-01,2938.67,8775.0,Panama,MG,3393.0,Melvin Marxen,Central
9LILLW96,Garret Kinder,GTX Plus Pro,Bubba Gump,Lost,2017-09-10,2017-11-01,0.0,software,2002-01-01,987.39,2253.0,United States,GTX,5482.0,Cara Losch,East
R0DKB8FJ,Gladys Colclough,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-09-10,2017-12-07,0.0,retail,2007-01-01,894.33,1635.0,Italy,MG,3393.0,Melvin Marxen,Central
S5R9O6TL,Gladys Colclough,GTX Plus Basic,Codehow,Won,2017-09-10,2017-12-18,1083.0,software,1998-01-01,2714.9,2641.0,United States,GTX,1096.0,Melvin Marxen,Central
N78A330G,Gladys Colclough,MG Special,Bioholding,Won,2017-09-10,2017-11-08,54.0,medical,2012-01-01,587.34,1356.0,Philipines,MG,55.0,Melvin Marxen,Central
ZHI12PI4,Hayden Neloms,MG Advanced,Blackzim,Won,2017-09-10,2017-12-29,3302.0,retail,2009-01-01,497.11,1588.0,United States,MG,3393.0,Celia Rouche,West
38ZR3URJ,James Ascencio,GTX Basic,Golddex,Won,2017-09-10,2017-11-25,552.0,finance,2008-01-01,52.5,165.0,United States,GTX,550.0,Summer Sewald,West
6DJ817MW,James Ascencio,GTX Basic,Singletechno,Won,2017-09-10,2017-11-16,468.0,retail,1996-01-01,2214.94,5374.0,United States,GTX,550.0,Summer Sewald,West
9HCLI5PO,Jonathan Berthelot,GTX Basic,dambase,Lost,2017-09-10,2017-11-17,0.0,marketing,1995-01-01,2173.98,2928.0,United States,GTX,550.0,Melvin Marxen,Central
PRY70ISY,Jonathan Berthelot,GTX Basic,Hottechi,Lost,2017-09-10,2017-12-04,0.0,technolgy,1997-01-01,8170.38,16499.0,Korea,GTX,550.0,Melvin Marxen,Central
CS2ZS0B4,Kami Bicknell,GTX Plus Pro,Rantouch,Lost,2017-09-10,2017-09-27,0.0,telecommunications,1994-01-01,1188.42,3015.0,United States,GTX,5482.0,Summer Sewald,West
3KLVZN6M,Kary Hendrixson,GTX Basic,Cheers,Won,2017-09-10,2017-12-05,538.0,entertainment,1993-01-01,4269.9,6472.0,United States,GTX,550.0,Summer Sewald,West
WGSLK719,Kary Hendrixson,MG Advanced,Y-corporation,Won,2017-09-10,2017-12-12,3021.0,employment,1983-01-01,2871.35,9561.0,United States,MG,3393.0,Summer Sewald,West
0MMDQ1OR,Lajuana Vencill,GTX Basic,Codehow,Won,2017-09-10,2017-11-12,511.0,software,1998-01-01,2714.9,2641.0,United States,GTX,550.0,Dustin Brinkmann,Central
SMQV0BRI,Maureen Marcano,GTX Plus Pro,Blackzim,Won,2017-09-10,2017-09-21,5832.0,retail,2009-01-01,497.11,1588.0,United States,GTX,5482.0,Summer Sewald,West
XT8HCGAD,Rosalina Dieter,MG Special,Bubba Gump,Engaging,2017-09-10,,,software,2002-01-01,987.39,2253.0,United States,MG,55.0,Celia Rouche,West
X56STCJP,Versie Hillebrand,GTX Plus Pro,Inity,Lost,2017-09-10,2017-09-30,0.0,marketing,1986-01-01,2403.58,8801.0,United States,GTX,5482.0,Dustin Brinkmann,Central
K214R7RK,Versie Hillebrand,MG Advanced,Conecom,Lost,2017-09-10,2017-11-24,0.0,technolgy,2005-01-01,1520.66,1806.0,United States,MG,3393.0,Dustin Brinkmann,Central
NR9UD54C,Versie Hillebrand,MG Special,Warephase,Won,2017-09-10,2017-11-27,50.0,services,1997-01-01,2041.73,5276.0,United States,MG,55.0,Dustin Brinkmann,Central
GTXI4PAR,Vicki Laflamme,MG Advanced,Scotfind,Lost,2017-09-10,2017-11-24,0.0,software,1996-01-01,6354.87,16780.0,United States,MG,3393.0,Celia Rouche,West
T94JAB4C,Vicki Laflamme,MG Special,Plexzap,Won,2017-09-10,2017-11-22,58.0,retail,2001-01-01,2437.85,4874.0,United States,MG,55.0,Celia Rouche,West
8YOOE8I5,Violet Mclelland,GTX Basic,Umbrella Corporation,Lost,2017-09-10,2017-11-24,0.0,finance,1998-01-01,2022.14,5113.0,United States,GTX,550.0,Cara Losch,East
8G2OTKLL,Violet Mclelland,MG Special,Mathtouch,Won,2017-09-10,2017-09-27,66.0,marketing,1984-01-01,3027.46,9516.0,Jordan,MG,55.0,Cara Losch,East
LW0Z6TMR,Anna Snelling,GTX Basic,Finhigh,Lost,2017-09-11,2017-09-13,0.0,finance,2006-01-01,1102.43,1759.0,United States,GTX,550.0,Dustin Brinkmann,Central
R3NAMX4P,Anna Snelling,GTX Plus Pro,Toughzap,Lost,2017-09-11,2017-11-14,0.0,retail,1995-01-01,332.43,799.0,United States,GTX,5482.0,Dustin Brinkmann,Central
VYJ20GOM,Anna Snelling,MG Special,Cancity,Won,2017-09-11,2017-11-17,44.0,retail,2001-01-01,718.62,2448.0,United States,MG,55.0,Dustin Brinkmann,Central
